Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #1	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #2	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #3	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #4	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #5	Run #6	Run #6	Run #6	Run #6	Run #6	Run #6	Run #6	Run #6	Run #6	Run #6	Run #7	Run #7	Run #7	Run #7	Run #7	Run #7	Run #7	Run #7	Run #7	Run #7	Run #8	Run #8	Run #8	Run #8	Run #8	Run #8	Run #8	Run #8	Run #8	Run #8	Run #9	Run #9	Run #9	Run #9	Run #9	Run #9	Run #9	Run #9	Run #9	Run #9
Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)	Time (s)	Magnetic Field Strength (1X) (T)	Magnetic Field Strength (10X) (T)	Magnetic Field Strength (100X) (T)	Angle (rad)	Angular Velocity (rad/s)	Angular Acceleration (rad/s²)	Position (m)	Velocity (m/s)	Acceleration (m/s²)
10.000	0	2E-4	2.2E-5	-9.215	-3.578	10.581	-0.1157	-0.045	0.133	10.000	0	2E-4	2.3E-5	-9.329	-3.949	24.107	-0.1171	-0.050	0.303	10.000	7E-5	7E-6	7.0E-7	-6.048	-0.349	-1.418	-0.0759	-0.004	-0.018	10.000	-6E-5	-6E-6	-5.5E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	10.000	6E-4	6E-5	5.7E-6	-6.759	-1.004	1.309	-0.0849	-0.013	0.016	10.000	2E-4	2E-5	1.8E-6	-3.914	-1.331	0.109	-0.0491	-0.017	0.001	10.000	3E-4	3E-5	2.6E-6	-8.932	-0.720	7.309	-0.1122	-0.009	0.092	10.000	-1E-4	-1E-5	-1.3E-6	-10.620	-0.065	3.600	-0.1334	-8.219E-4	0.045	10.000	-4E-4	-4E-5	-3.8E-6	-10.900	-1.593	3.818	-0.1369	-0.020	0.048
10.100	0	2E-4	2.2E-5	-9.495	-1.353	18.217	-0.1192	-0.017	0.229	10.100	0	2E-4	2.2E-5	-9.381	-0.196	19.744	-0.1178	-0.002	0.248	10.100	5E-5	5E-6	5.4E-7	-6.096	-0.524	-0.873	-0.0765	-0.007	-0.011	10.100	-4E-5	-4E-6	-4.1E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	10.100	5E-4	5E-5	5.3E-6	-6.846	-0.851	0.873	-0.0860	-0.011	0.011	10.100	1E-4	1E-5	1.4E-6	-4.045	-1.331	-0.327	-0.0508	-0.017	-0.004	10.100	2E-4	2E-5	2.2E-6	-8.932	0.022	3.709	-0.1122	2.740E-4	0.047	10.100	-1E-4	-1E-5	-1.1E-6	-10.616	0.044	0.327	-0.1333	5.479E-4	0.004	10.100	-3E-4	-3E-5	-3.3E-6	-11.026	-1.134	4.691	-0.1385	-0.014	0.059
10.200	0	2E-4	2.1E-5	-9.486	0.065	6.545	-0.1191	8.219E-4	0.082	10.200	0	2E-4	2.2E-5	-9.368	0.000	-5.672	-0.1176	0.000	-0.071	10.200	5E-5	5E-6	5.0E-7	-6.152	-0.524	0.654	-0.0773	-0.007	0.008	10.200	1E-5	1E-6	1.5E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	10.200	5E-4	5E-5	4.9E-6	-6.929	-0.829	0.327	-0.0870	-0.010	0.004	10.200	1E-4	1E-5	1.5E-6	-4.180	-1.396	-0.327	-0.0525	-0.018	-0.004	10.200	3E-4	3E-5	2.6E-6	-8.927	0.022	-0.109	-0.1121	2.740E-4	-0.001	10.200	-1E-4	-1E-5	-1.1E-6	-10.612	0.000	-0.327	-0.1333	0.000	-0.004	10.200	-3E-4	-3E-5	-3.4E-6	-11.126	-0.654	4.909	-0.1397	-0.008	0.062
10.300	0	2E-4	2.1E-5	-9.481	-0.044	-5.018	-0.1191	-5.479E-4	-0.063	10.300	0	2E-4	2.2E-5	-9.381	-1.331	-19.090	-0.1178	-0.017	-0.240	10.300	3E-5	3E-6	3.1E-7	-6.200	-0.393	0.109	-0.0779	-0.005	0.001	10.300	-4E-5	-4E-6	-3.6E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	10.300	5E-4	5E-5	4.8E-6	-7.012	-0.785	0.654	-0.0881	-0.010	0.008	10.300	2E-4	2E-5	1.8E-6	-4.324	-1.396	-0.218	-0.0543	-0.018	-0.003	10.300	2E-4	2E-5	2.5E-6	-8.927	0.000	-0.218	-0.1121	0.000	-0.003	10.300	-1E-4	-1E-5	-1.1E-6	-10.616	-0.022	0.000	-0.1333	-2.740E-4	0.000	10.300	-4E-4	-4E-5	-4.0E-6	-11.157	-0.153	3.382	-0.1401	-0.002	0.042
10.400	0	2E-4	2.2E-5	-9.495	-0.938	-14.726	-0.1192	-0.012	-0.185	10.400	0	2E-4	2.2E-5	-9.634	-3.818	-8.181	-0.1210	-0.048	-0.103	10.400	3E-5	3E-6	3.4E-7	-6.231	-0.502	-1.963	-0.0782	-0.006	-0.025	10.400	-1E-5	-1E-6	-1.4E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	10.400	4E-4	4E-5	4.4E-6	-7.086	-0.698	0.436	-0.0890	-0.009	0.005	10.400	2E-4	2E-5	2.0E-6	-4.459	-1.440	-1.309	-0.0560	-0.018	-0.016	10.400	2E-4	2E-5	2.4E-6	-8.927	-0.022	-0.218	-0.1121	-2.740E-4	-0.003	10.400	-8E-5	-8E-6	-7.8E-7	-10.616	0.000	0.109	-0.1333	0.000	0.001	10.400	-4E-4	-4E-5	-3.8E-6	-11.157	0.022	0.873	-0.1401	2.740E-4	0.011
10.500	0	2E-4	2.2E-5	-9.669	-2.989	-11.236	-0.1214	-0.038	-0.141	10.500	0	2E-4	2.2E-5	-10.145	-2.967	17.235	-0.1274	-0.037	0.216	10.500	8E-5	8E-6	7.6E-7	-6.301	-0.785	-2.618	-0.0791	-0.010	-0.033	10.500	-2E-5	-2E-6	-2.1E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	10.500	4E-4	4E-5	4.4E-6	-7.151	-0.698	-0.327	-0.0898	-0.009	-0.004	10.500	2E-4	2E-5	2.1E-6	-4.612	-1.658	-1.745	-0.0579	-0.021	-0.022	10.500	2E-4	2E-5	2.3E-6	-8.932	-0.044	9.714E-16	-0.1122	-5.479E-4	1.220E-17	10.500	-1E-4	-1E-5	-1.4E-6	-10.616	0.000	0.000	-0.1333	0.000	0.000	10.500	-4E-4	-4E-5	-3.6E-6	-11.153	0.022	-0.109	-0.1400	2.740E-4	-0.001
10.600	0	2E-4	2.2E-5	-10.092	-3.185	9.708	-0.1267	-0.040	0.122	10.600	0	2E-4	2.2E-5	-10.228	-0.371	15.053	-0.1284	-0.005	0.189	10.600	8E-5	8E-6	8.3E-7	-6.388	-1.025	-3.163	-0.0802	-0.013	-0.040	10.600	-4E-5	-4E-6	-3.6E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	10.600	5E-4	5E-5	5.1E-6	-7.226	-0.764	-8.882E-15	-0.0907	-0.010	-3.903E-16	10.600	2E-4	2E-5	2.3E-6	-4.791	-1.789	-7.438E-14	-0.0602	-0.022	-7.459E-16	10.600	2E-4	2E-5	2.3E-6	-8.936	-0.022	-1.527	-0.1122	-2.740E-4	-0.019	10.600	-1E-4	-1E-5	-1.2E-6	-10.616	0.000	0.000	-0.1333	0.000	0.000	10.600	-3E-4	-3E-5	-3.3E-6	-11.153	0.000	-0.109	-0.1400	0.000	-0.001
10.700	0	2E-4	2.1E-5	-10.306	-1.047	16.035	-0.1294	-0.013	0.201	10.700	0	2E-4	2.2E-5	-10.219	0.044	0.982	-0.1283	5.479E-4	0.012	10.700	7E-5	7E-6	7.3E-7	-6.506	-1.418	-1.854	-0.0817	-0.018	-0.023	10.700	-7E-5	-7E-6	-6.6E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	10.700	5E-4	5E-5	5.0E-6	-7.304	-0.698	-0.109	-0.0917	-0.009	-0.001	10.700	3E-4	3E-5	2.7E-6	-4.970	-1.658	1.636	-0.0624	-0.021	0.021	10.700	2E-4	2E-5	2.2E-6	-8.936	-0.349	-5.563	-0.1122	-0.004	-0.070	10.700	-9E-5	-9E-6	-9.4E-7	-10.616	0.000	0.000	-0.1333	0.000	0.000	10.700	-3E-4	-3E-5	-3.0E-6	-11.153	0.000	0.000	-0.1400	0.000	0.000
10.800	0	2E-4	2.1E-5	-10.302	0.022	5.127	-0.1294	2.740E-4	0.064	10.800	0	2E-4	2.2E-5	-10.219	-0.175	-12.217	-0.1283	-0.002	-0.153	10.800	7E-5	7E-6	6.8E-7	-6.672	-1.396	2.618	-0.0838	-0.018	0.033	10.800	-8E-5	-8E-6	-8.5E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	10.800	5E-4	5E-5	5.1E-6	-7.365	-0.785	-1.527	-0.0925	-0.010	-0.019	10.800	2E-4	2E-5	2.4E-6	-5.123	-1.462	1.527	-0.0643	-0.018	0.019	10.800	2E-4	2E-5	1.9E-6	-9.006	-1.134	-6.872	-0.1131	-0.014	-0.086	10.800	-8E-5	-8E-6	-8.1E-7	-10.616	0.000	0.000	-0.1333	0.000	0.000	10.800	-4E-4	-4E-5	-3.7E-6	-11.153	0.000	0.109	-0.1400	0.000	0.001
10.900	0	2E-4	2.2E-5	-10.302	-0.022	-0.764	-0.1294	-2.740E-4	-0.010	10.900	0	2E-4	2.2E-5	-10.254	-2.400	-14.072	-0.1288	-0.030	-0.177	10.900	8E-5	8E-6	7.8E-7	-6.785	-0.894	3.600	-0.0852	-0.011	0.045	10.900	-6E-5	-6E-6	-5.6E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	10.900	5E-4	5E-5	5.0E-6	-7.461	-1.004	-0.327	-0.0937	-0.013	-0.004	10.900	2E-4	2E-5	1.9E-6	-5.262	-1.353	0.982	-0.0661	-0.017	0.012	10.900	2E-4	2E-5	1.8E-6	-9.163	-1.724	-3.491	-0.1151	-0.022	-0.044	10.900	-6E-5	-6E-6	-6.2E-7	-10.616	0.000	0.000	-0.1333	0.000	0.000	10.900	-4E-4	-4E-5	-4.0E-6	-11.153	0.022	0.109	-0.1400	2.740E-4	0.001
11.000	0	2E-4	2.2E-5	-10.306	-0.131	-5.563	-0.1294	-0.002	-0.070	11.000	0	2E-4	2.2E-5	-10.699	-2.989	8.399	-0.1343	-0.038	0.105	11.000	5E-5	5E-6	5.2E-7	-6.850	-0.676	0.327	-0.0860	-0.008	0.004	11.000	-2E-5	-2E-6	-2.4E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	11.000	5E-4	5E-5	5.1E-6	-7.566	-0.851	1.636	-0.0950	-0.011	0.021	11.000	2E-4	2E-5	2.2E-6	-5.393	-1.265	0.982	-0.0677	-0.016	0.012	11.000	2E-4	2E-5	1.8E-6	-9.351	-1.833	1.091	-0.1174	-0.023	0.014	11.000	-1E-4	-1E-5	-1.3E-6	-10.616	0.000	0.000	-0.1333	0.000	0.000	11.000	-4E-4	-4E-5	-3.9E-6	-11.148	0.022	-0.109	-0.1400	2.740E-4	-0.001
11.100	0	2E-4	2.2E-5	-10.328	-1.134	-7.527	-0.1297	-0.014	-0.095	11.100	0	2E-4	2.2E-5	-10.852	-0.720	15.053	-0.1363	-0.009	0.189	11.100	6E-5	6E-6	6.0E-7	-6.920	-0.829	-0.545	-0.0869	-0.010	-0.007	11.100	-4E-5	-4E-6	-4.1E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	11.100	5E-4	5E-5	5.2E-6	-7.631	-0.676	0.218	-0.0958	-0.008	0.003	11.100	3E-4	3E-5	2.6E-6	-5.515	-1.156	0.764	-0.0693	-0.015	0.010	11.100	2E-4	2E-5	2.0E-6	-9.529	-1.505	3.491	-0.1197	-0.019	0.044	11.100	-1E-4	-1E-5	-1.5E-6	-10.616	0.000	0.000	-0.1333	0.000	0.000	11.100	-4E-4	-4E-5	-3.5E-6	-11.148	0.000	-0.109	-0.1400	0.000	-0.001
11.200	0	2E-4	2.2E-5	-10.533	-1.636	1.745	-0.1323	-0.021	0.022	11.200	0	2E-4	2.2E-5	-10.843	0.022	3.600	-0.1362	2.740E-4	0.045	11.200	6E-5	6E-6	6.3E-7	-7.016	-0.785	2.509	-0.0881	-0.010	0.032	11.200	-5E-5	-5E-6	-5.5E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	11.200	5E-4	5E-5	5.3E-6	-7.701	-0.807	-1.200	-0.0967	-0.010	-0.015	11.200	3E-4	3E-5	2.6E-6	-5.624	-1.113	0.218	-0.0706	-0.014	0.003	11.200	2E-4	2E-5	1.7E-6	-9.652	-1.134	2.400	-0.1212	-0.014	0.030	11.200	-1E-4	-1E-5	-1.5E-6	-10.616	0.000	0.000	-0.1333	0.000	0.000	11.200	-3E-4	-3E-5	-2.7E-6	-11.148	0.000	0.000	-0.1400	0.000	0.000
11.300	0	2E-4	2.1E-5	-10.655	-0.785	7.418	-0.1338	-0.010	0.093	11.300	0	2E-4	2.2E-5	-10.847	0.000	-0.218	-0.1362	0.000	-0.003	11.300	7E-5	7E-6	6.6E-7	-7.077	-0.327	3.054	-0.0889	-0.004	0.038	11.300	-7E-5	-7E-6	-7.3E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	11.300	5E-4	5E-5	5.4E-6	-7.793	-0.916	0.764	-0.0979	-0.012	0.010	11.300	2E-4	2E-5	2.2E-6	-5.738	-1.113	0.327	-0.0721	-0.014	0.004	11.300	2E-4	2E-5	1.8E-6	-9.756	-1.025	0.327	-0.1225	-0.013	0.004	11.300	-1E-4	-1E-5	-1.1E-6	-10.616	0.000	0.000	-0.1333	0.000	0.000	11.300	-3E-4	-3E-5	-2.7E-6	-11.148	0.000	0.000	-0.1400	0.000	0.000
11.400	0	2E-4	2.2E-5	-10.690	-0.153	4.254	-0.1342	-0.002	0.053	11.400	0	2E-4	2.2E-5	-10.843	-0.022	-0.218	-0.1362	-2.740E-4	-0.003	11.400	9E-5	9E-6	8.7E-7	-7.082	-0.175	0.109	-0.0889	-0.002	0.001	11.400	-7E-5	-7E-6	-7.0E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	11.400	5E-4	5E-5	5.3E-6	-7.885	-0.654	2.073	-0.0990	-0.008	0.026	11.400	2E-4	2E-5	2.0E-6	-5.847	-1.047	-0.218	-0.0734	-0.013	-0.003	11.400	2E-4	2E-5	1.7E-6	-9.857	-1.069	-0.982	-0.1238	-0.013	-0.012	11.400	-8E-5	-8E-6	-8.4E-7	-10.616	0.000	0.000	-0.1333	0.000	0.000	11.400	-4E-4	-4E-5	-3.6E-6	-11.148	0.000	0.000	-0.1400	0.000	0.000
11.500	0	2E-4	2.2E-5	-10.686	0.065	0.764	-0.1342	8.219E-4	0.010	11.500	0	2E-4	2.2E-5	-10.852	-0.044	0.109	-0.1363	-5.479E-4	0.001	11.500	2E-5	2E-6	2.0E-7	-7.112	-0.305	-1.091	-0.0893	-0.004	-0.014	11.500	-5E-5	-5E-6	-5.2E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	11.500	6E-4	6E-5	5.7E-6	-7.924	-0.502	-0.109	-0.0995	-0.006	-0.001	11.500	2E-4	2E-5	1.7E-6	-5.947	-1.156	-1.091	-0.0747	-0.015	-0.014	11.500	2E-4	2E-5	1.6E-6	-9.970	-1.222	-1.200	-0.1252	-0.015	-0.015	11.500	-8E-5	-8E-6	-8.0E-7	-10.616	0.000	0.000	-0.1333	0.000	0.000	11.500	-4E-4	-4E-5	-3.5E-6	-11.148	0.000	0.000	-0.1400	0.000	0.000
11.600	0	2E-4	2.1E-5	-10.677	0.000	-0.654	-0.1341	0.000	-0.008	11.600	0	2E-4	2.2E-5	-10.852	0.000	-1.200	-0.1363	0.000	-0.015	11.600	6E-5	6E-6	5.8E-7	-7.143	-0.393	-1.200	-0.0897	-0.005	-0.015	11.600	-3E-5	-3E-6	-3.5E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	11.600	6E-4	6E-5	5.7E-6	-7.985	-0.676	-1.309	-0.1003	-0.008	-0.016	11.600	2E-4	2E-5	2.0E-6	-6.078	-1.265	2.727	-0.0763	-0.016	0.034	11.600	1E-4	1E-5	1.4E-6	-10.101	-1.309	-9.881E-14	-0.1268	-0.016	-6.765E-16	11.600	-8E-5	-8E-6	-8.3E-7	-10.616	0.000		-0.1333	0.000		11.600	-3E-4	-3E-5	-2.7E-6	-11.148	0.000	0.000	-0.1400	0.000	0.000
11.700	0	2E-4	2.2E-5	-10.686	-0.065	-0.436	-0.1342	-8.219E-4	-0.005	11.700	0	2E-4	2.2E-5	-10.852	-0.284	-1.636	-0.1363	-0.004	-0.021	11.700	8E-5	8E-6	7.7E-7	-7.191	-0.545	-0.873	-0.0903	-0.007	-0.011	11.700	-5E-5	-5E-6	-4.8E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	11.700	6E-4	6E-5	6.0E-6	-8.059	-0.764	-0.327	-0.1012	-0.010	-0.004	11.700	2E-4	2E-5	2.1E-6	-6.200	-0.611	6.545	-0.0779	-0.008	0.082	11.700	1E-4	1E-5	1.4E-6	-10.232	-1.222	0.327	-0.1285	-0.015	0.004											11.700	-3E-4	-3E-5	-2.6E-6	-11.148	0.000	0.000	-0.1400	0.000	0.000
11.800	0	2E-4	2.1E-5	-10.690	-0.087	-0.982	-0.1342	-0.001	-0.012	11.800	0	2E-4	2.3E-5	-10.908	-0.327	1.309	-0.1370	-0.004	0.016	11.800	8E-5	8E-6	8.2E-7	-7.252	-0.567	0.109	-0.0911	-0.007	0.001	11.800	-7E-5	-7E-6	-6.8E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	11.800	6E-4	6E-5	5.8E-6	-8.138	-0.742	0.327	-0.1022	-0.009	0.004	11.800	2E-4	2E-5	2.1E-6	-6.200	0.044	3.272	-0.0779	5.479E-4	0.041	11.800	2E-4	2E-5	1.9E-6	-10.345	-1.244	-0.327	-0.1299	-0.016	-0.004											11.800	-3E-4	-3E-5	-2.7E-6	-11.148	0.000	0.000	-0.1400	0.000	0.000
11.900	0	2E-4	2.1E-5	-10.703	-0.262	-1.200	-0.1344	-0.003	-0.015	11.900	0	2E-4	2.3E-5	-10.917	-0.022	1.745	-0.1371	-2.740E-4	0.022	11.900	1E-4	1E-5	1.1E-6	-7.304	-0.524	0.764	-0.0917	-0.007	0.010	11.900	-9E-5	-9E-6	-8.5E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	11.900	5E-4	5E-5	5.5E-6	-8.207	-0.698	-0.109	-0.1031	-0.009	-0.001	11.900	2E-4	2E-5	2.3E-6	-6.192	0.044	-0.218	-0.0777	5.479E-4	-0.003	11.900	2E-4	2E-5	2.5E-6	-10.481	-1.287	0.873	-0.1316	-0.016	0.011											11.900	-3E-4	-3E-5	-2.6E-6	-11.148	0.000	0.000	-0.1400	0.000	0.000
12.000	0	2E-4	2.1E-5	-10.742	-0.327	0.545	-0.1349	-0.004	0.007	12.000	0	2E-4	2.2E-5	-10.913	0.022	0.109	-0.1370	2.740E-4	0.001	12.000	9E-5	9E-6	9.1E-7	-7.357	-0.415	1.091	-0.0924	-0.005	0.014	12.000	-1E-4	-1E-5	-1.2E-6	-9.041	0.000	0.000	-0.1135	0.000	0.000	12.000	5E-4	5E-5	5.0E-6	-8.277	-0.764	-1.332E-14	-0.1039	-0.010	7.373E-16	12.000	2E-4	2E-5	2.0E-6	-6.192	0.000	-0.436	-0.0777	0.000	-0.005	12.000	2E-4	2E-5	2.0E-6	-10.603	-1.069	1.745	-0.1331	-0.013	0.022											12.000	-2E-4	-2E-5	-2.5E-6	-11.148	0.000	0.000	-0.1400	0.000	0.000
12.100	0	2E-4	2.1E-5	-10.769	-0.153	1.527	-0.1352	-0.002	0.019	12.100	0	2E-4	2.2E-5	-10.913	0.000	-0.109	-0.1370	0.000	-0.001	12.100	8E-5	8E-6	8.0E-7	-7.387	-0.305	0.218	-0.0928	-0.004	0.003	12.100	-8E-5	-8E-6	-7.9E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	12.100	5E-4	5E-5	5.2E-6	-8.360	-0.698	0.873	-0.1050	-0.009	0.011	12.100	2E-4	2E-5	2.3E-6	-6.192	-0.044	-0.218	-0.0777	-5.479E-4	-0.003	12.100	2E-4	2E-5	1.8E-6	-10.695	-0.938	1.200	-0.1343	-0.012	0.015											12.100	-2E-4	-2E-5	-2.2E-6	-11.148	0.000	0.000	-0.1400	0.000	0.000
12.200	0	2E-4	2.1E-5	-10.773	-0.022	0.764	-0.1353	-2.740E-4	0.010	12.200	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	12.200	6E-5	6E-6	5.9E-7	-7.418	-0.371	-0.654	-0.0931	-0.005	-0.008	12.200	-6E-5	-6E-6	-5.9E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	12.200	5E-4	5E-5	5.3E-6	-8.417	-0.589	0.218	-0.1057	-0.007	0.003	12.200	3E-4	3E-5	2.5E-6	-6.200	-0.044	-0.545	-0.0779	-5.479E-4	-0.007	12.200	2E-4	2E-5	2.2E-6	-10.790	-0.829	1.636	-0.1355	-0.010	0.021											12.200	-2E-4	-2E-5	-2.5E-6	-11.148	0.000	0.000	-0.1400	0.000	0.000
12.300	0	2E-4	2.1E-5	-10.773	0.000	0.109	-0.1353	0.000	0.001	12.300	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	12.300	4E-5	4E-6	4.5E-7	-7.461	-0.436	-0.327	-0.0937	-0.005	-0.004	12.300	-2E-5	-2E-6	-2.0E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	12.300	5E-4	5E-5	4.9E-6	-8.478	-0.654	-0.436	-0.1065	-0.008	-0.005	12.300	2E-4	2E-5	2.4E-6	-6.200	-0.153	-5.454	-0.0779	-0.002	-0.068	12.300	3E-4	3E-5	2.8E-6	-10.860	-0.611	1.636	-0.1364	-0.008	0.021											12.300	-3E-4	-3E-5	-2.6E-6	-11.148	0.000	0.000	-0.1400	0.000	0.000
12.400	0	2E-4	2.2E-5	-10.773	0.000	0.109	-0.1353	0.000	0.001	12.400	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	12.400	2E-5	2E-6	2.1E-7	-7.505	-0.436	-0.109	-0.0942	-0.005	-0.001	12.400	-1E-5	-1E-6	-1.1E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	12.400	5E-4	5E-5	4.9E-6	-8.548	-0.676	0.327	-0.1073	-0.008	0.004	12.400	3E-4	3E-5	2.5E-6	-6.231	-1.134	-8.181	-0.0782	-0.014	-0.103	12.400	3E-4	3E-5	2.7E-6	-10.913	-0.502	0.654	-0.1370	-0.006	0.008											12.400	-3E-4	-3E-5	-2.8E-6	-11.148	0.000		-0.1400	0.000	
12.500	0	2E-4	2.2E-5	-10.773	0.022	0.109	-0.1353	2.740E-4	0.001	12.500	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	12.500	2E-5	2E-6	1.7E-7	-7.549	-0.458	0.436	-0.0948	-0.006	0.005	12.500	8E-6	8E-7	7.6E-8	-9.041	0.000	0.000	-0.1135	0.000	0.000	12.500	5E-4	5E-5	4.9E-6	-8.613	-0.589	0.764	-0.1082	-0.007	0.010	12.500	2E-4	2E-5	2.3E-6	-6.427	-1.789	-2.182	-0.0807	-0.022	-0.027	12.500	2E-4	2E-5	2.4E-6	-10.961	-0.480	1.200	-0.1376	-0.006	0.015																				
12.600	0	2E-4	2.2E-5	-10.769	0.022	0.109	-0.1352	2.740E-4	0.001	12.600	0	2E-4	2.1E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	12.600	3E-5	3E-6	3.5E-7	-7.597	-0.349	1.745	-0.0954	-0.004	0.022	12.600	-8E-6	-8E-7	-8.4E-8	-9.041	0.000	0.000	-0.1135	0.000	0.000	12.600	5E-4	5E-5	4.7E-6	-8.666	-0.524	0.218	-0.1088	-0.007	0.003	12.600	2E-4	2E-5	2.4E-6	-6.589	-1.571	2.727	-0.0827	-0.020	0.034	12.600	2E-4	2E-5	2.0E-6	-11.009	-0.262	2.400	-0.1382	-0.003	0.030																				
12.700	0	2E-4	2.2E-5	-10.769	0.044	0.109	-0.1352	5.479E-4	0.001	12.700	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	12.700	3E-5	3E-6	2.7E-7	-7.618	-0.109	1.745	-0.0957	-0.001	0.022	12.700	-4E-5	-4E-6	-4.3E-7	-9.041	0.000	0.000	-0.1135	0.000	0.000	12.700	5E-4	5E-5	5.1E-6	-8.718	-0.545	-2.331E-14	-0.1095	-0.007	-2.906E-16	12.700	3E-4	3E-5	2.5E-6	-6.741	-1.244	2.182	-0.0847	-0.016	0.027	12.700	2E-4	2E-5	1.7E-6	-11.013	0.000	1.418	-0.1383	0.000	0.018																				
12.800	0	2E-4	2.2E-5	-10.760	0.044	-0.218	-0.1351	5.479E-4	-0.003	12.800	0	2E-4	2.2E-5	-10.913	0.000	0.000	-0.1370	0.000	0.000	12.800	5E-5	5E-6	5.0E-7	-7.618	0.000	0.327	-0.0957	0.000	0.004	12.800	-4E-6	-4E-7	-3.9E-8	-9.041	0.000	0.000	-0.1135	0.000	0.000	12.800	5E-4	5E-5	5.4E-6	-8.775	-0.524	0.327	-0.1102	-0.007	0.004	12.800	2E-4	2E-5	2.4E-6	-6.837	-1.134	-0.982	-0.0859	-0.014	-0.012	12.800	2E-4	2E-5	1.8E-6	-11.009	0.022	0.000	-0.1382	2.740E-4	0.000																				
