Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #1,Run #2,Run #2,Run #2,Run #2,Run #2,Run #2,Run #2,Run #3,Run #3,Run #3,Run #3,Run #3,Run #3,Run #3,Run #4,Run #4,Run #4,Run #4,Run #4,Run #4,Run #4,Run #5,Run #5,Run #5,Run #5,Run #5,Run #5,Run #5,Run #6,Run #6,Run #6,Run #6,Run #6,Run #6,Run #6,Run #7,Run #7,Run #7,Run #7,Run #7,Run #7,Run #7,Run #8,Run #8,Run #8,Run #8,Run #8,Run #8,Run #8,Run #9,Run #9,Run #9,Run #9,Run #9,Run #9,Run #9,Run #10,Run #10,Run #10,Run #10,Run #10,Run #10,Run #10,Run #11,Run #11,Run #11,Run #11,Run #11,Run #11,Run #11,Run #12,Run #12,Run #12,Run #12,Run #12,Run #12,Run #12
Time (s),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²),Time (s),Angle (rad),Angular Velocity (rad/s),Angular Acceleration (rad/s²),Position (m),Velocity (m/s),Acceleration (m/s²)
2.08,0,0,0,0,0,0,2.08,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,30.002,-8.727,0,0.7162,-0.208,0,2.08,24.819,28.798,-43.633,0.5925,0.688,-1.042,2.08,29.985,-5.236,0,0.7158,-0.125,-2.78E-13,,,,,,,,2.08,17.157,24.435,0,0.4096,0.583,0
2.09,0,0,0,0,0,0,2.09,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09,29.915,-8.727,8.88E-12,0.7142,-0.208,0,2.09,25.098,28.798,43.633,0.5992,0.688,1.042,2.09,29.932,-5.236,43.633,0.7146,-0.125,1.042,,,,,,,,2.09,17.401,24.435,0,0.4154,0.583,0
2.1,0,0,0,0,0,0,2.1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,29.828,-8.727,0,0.7121,-0.208,0,2.1,25.395,29.671,43.633,0.6062,0.708,1.042,2.1,29.88,-4.363,43.633,0.7133,-0.104,1.042,,,,,,,,2.1,17.645,24.435,43.633,0.4212,0.583,1.042
2.11,0,0,0,0,0,0,2.11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11,29.74,-8.727,43.633,0.71,-0.208,1.042,2.11,25.691,29.671,0,0.6133,0.708,0,2.11,29.845,-4.363,0,0.7125,-0.104,0,,,,,,,,2.11,17.89,25.307,43.633,0.4271,0.604,1.042
2.12,0,0,0,0,0,0,2.12,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12,29.653,-7.854,43.633,0.7079,-0.188,1.042,2.12,25.988,29.671,43.633,0.6204,0.708,1.042,2.12,29.793,-4.363,43.633,0.7112,-0.104,1.042,,,,,,,,2.12,18.151,25.307,8.88E-12,0.4333,0.604,0
2.13,0,0,0,0,0,0,2.13,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13,29.583,-7.854,0,0.7062,-0.188,0,2.13,26.285,30.543,43.633,0.6275,0.729,1.042,2.13,29.758,-3.491,87.266,0.7104,-0.083,2.083,,,,,,,,2.13,18.396,25.307,43.633,0.4392,0.604,1.042
2.14,0,0,0,0,0,0,2.14,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14,29.496,-7.854,43.633,0.7042,-0.188,1.042,2.14,26.599,30.543,-8.88E-12,0.635,0.729,-2.78E-13,2.14,29.723,-2.618,43.633,0.7096,-0.062,1.042,,,,,,,,2.14,18.658,26.18,-8.88E-12,0.4454,0.625,0
2.15,0,0,0,0,0,0,2.15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,29.426,-6.981,43.633,0.7025,-0.167,1.042,2.15,26.896,30.543,8.88E-12,0.6421,0.729,-2.78E-13,2.15,29.705,-2.618,43.633,0.7092,-0.062,1.042,,,,,,,,2.15,18.919,25.307,-43.633,0.4517,0.604,-1.042
2.16,0,0,0,0,0,0,2.16,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16,29.356,-6.981,43.633,0.7008,-0.167,1.042,2.16,27.21,30.543,0,0.6496,0.729,0,2.16,29.671,-1.745,130.9,0.7083,-0.042,3.125,,,,,,,,2.16,19.164,25.307,43.633,0.4575,0.604,1.042
2.17,0,0,0,0,0,0,2.17,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17,29.287,-6.109,87.266,0.6992,-0.146,2.083,2.17,27.506,30.543,43.633,0.6567,0.729,1.042,2.17,29.671,0,87.266,0.7083,0,2.083,,,,,,,,2.17,19.426,26.18,87.266,0.4637,0.625,2.083
2.18,0,0,0,0,0,0,2.18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18,29.234,-5.236,43.633,0.6979,-0.125,1.042,2.18,27.821,31.416,43.633,0.6642,0.75,1.042,2.18,29.671,0,,0.7083,0,,,,,,,,,2.18,19.687,27.053,43.633,0.47,0.646,1.042
2.19,0,0,0,0,0,0,2.19,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19,29.182,-5.236,43.633,0.6967,-0.125,1.042,2.19,28.135,31.416,8.88E-12,0.6717,0.75,0,,,,,,,,,,,,,,,2.19,19.967,27.053,-43.633,0.4767,0.646,-1.042
2.2,0,0,0,0,0,0,2.2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,29.13,-4.363,218.166,0.6954,-0.104,5.208,2.2,28.449,31.416,0,0.6792,0.75,0,,,,,,,,,,,,,,,2.2,20.228,26.18,0,0.4829,0.625,-1.39E-13
2.21,0,0,0,0,0,0,2.21,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21,29.095,-0.873,349.066,0.6946,-0.021,8.333,2.21,28.763,31.416,0,0.6867,0.75,0,,,,,,,,,,,,,,,2.21,20.49,27.053,43.633,0.4892,0.646,1.042
2.22,0,0,0,0,0,0,2.22,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22,29.112,2.618,130.9,0.695,0.062,3.125,2.22,29.077,31.416,-43.633,0.6942,0.75,-1.042,,,,,,,,,,,,,,,2.22,20.769,27.053,0,0.4958,0.646,0
2.23,0,0,0,0,0,0,2.23,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,29.147,1.745,,0.6958,0.042,,2.23,29.391,30.543,-130.9,0.7017,0.729,-3.125,,,,,,,,,,,,,,,2.23,21.031,27.053,43.633,0.5021,0.646,1.042
2.24,0,0,0,0,0,0,2.24,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24,29.688,28.798,-305.433,0.7088,0.687,-7.292,,,,,,,,,,,,,,,2.24,21.31,27.925,43.633,0.5087,0.667,1.042
2.25,0,0,0,0,0,0,2.25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,29.967,24.435,-741.765,0.7154,0.583,-17.708,,,,,,,,,,,,,,,2.25,21.59,27.925,8.88E-12,0.5154,0.667,0
2.26,0,0,0,0,0,0,2.26,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26,30.177,13.963,-1221.73,0.7204,0.333,-29.167,,,,,,,,,,,,,,,2.26,21.869,27.925,8.88E-12,0.5221,0.667,-2.78E-13
2.27,0,0,0,0,0,0,2.27,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27,30.247,0,-1003.564,0.7221,0,-23.958,,,,,,,,,,,,,,,2.27,22.148,27.925,-8.88E-12,0.5287,0.667,0
2.28,0,0,0,0,0,0,2.28,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28,30.177,-6.109,-305.433,0.7204,-0.146,-7.292,,,,,,,,,,,,,,,2.28,22.427,27.925,-8.88E-12,0.5354,0.667,0
2.29,0,0,0,0,0,0,2.29,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29,30.124,-6.109,8.88E-12,0.7192,-0.146,0,,,,,,,,,,,,,,,2.29,22.707,27.925,43.633,0.5421,0.667,1.042
2.3,0,0,0,0,0,0,2.3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,30.055,-6.109,43.633,0.7175,-0.146,1.042,,,,,,,,,,,,,,,2.3,22.986,28.798,43.633,0.5487,0.688,1.042
2.31,0,0,0,0,0,0,2.31,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31,30.002,-5.236,43.633,0.7162,-0.125,1.042,,,,,,,,,,,,,,,2.31,23.283,28.798,0,0.5558,0.688,0
2.32,0,0,0,0,0,0,2.32,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32,29.95,-5.236,43.633,0.715,-0.125,1.042,,,,,,,,,,,,,,,2.32,23.562,28.798,-3.20E-11,0.5625,0.688,-1.04E-12
2.33,0,0,0,0,0,0,2.33,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,29.897,-4.363,43.633,0.7137,-0.104,1.042,,,,,,,,,,,,,,,2.33,23.859,28.798,-8.88E-12,0.5696,0.687,-2.72E-13
2.34,0,0,0,0,0,0,2.34,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.34,29.863,-4.363,8.88E-12,0.7129,-0.104,0,,,,,,,,,,,,,,,2.34,24.138,28.798,43.633,0.5762,0.687,1.042
2.35,0,0,0,0,0,0,2.35,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,29.81,-4.363,43.633,0.7117,-0.104,1.042,,,,,,,,,,,,,,,2.35,24.435,29.671,43.633,0.5833,0.708,1.042
2.36,0,0,0,0,0,0,2.36,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.36,29.775,-3.491,43.633,0.7108,-0.083,1.042,,,,,,,,,,,,,,,2.36,24.731,29.671,0,0.5904,0.708,0
2.37,0,0,0,0,0,0,2.37,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37,29.74,-3.491,0,0.71,-0.083,0,,,,,,,,,,,,,,,2.37,25.028,29.671,0,0.5975,0.708,0
2.38,0,0,0,0,0,0,2.38,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38,29.705,-3.491,8.88E-12,0.7092,-0.083,0,,,,,,,,,,,,,,,2.38,25.325,29.671,0,0.6046,0.708,0
2.39,0,0,0,0,0,0,2.39,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39,29.671,-3.491,0,0.7083,-0.083,2.78E-13,,,,,,,,,,,,,,,2.39,25.621,29.671,43.633,0.6117,0.708,1.042
2.4,0,0,0,0,0,0,2.4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,29.636,-3.491,,0.7075,-0.083,,,,,,,,,,,,,,,,2.4,25.918,30.543,43.633,0.6187,0.729,1.042
2.41,0,0,0,0,0,0,2.41,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41,26.232,30.543,-8.88E-12,0.6262,0.729,-2.78E-13
2.42,0,0,0,0,0,0,2.42,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42,26.529,30.543,43.633,0.6333,0.729,1.042
2.43,0,0,0,0,0,0,2.43,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.43,26.843,31.416,8.88E-12,0.6408,0.75,2.78E-13
2.44,0,0,0,0,0,0,2.44,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44,27.157,30.543,-43.633,0.6483,0.729,-1.042
2.45,0,0,0,0,0,0,2.45,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45,27.454,30.543,87.266,0.6554,0.729,2.083
2.46,0,0,0,0,0,0,2.46,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46,27.768,32.289,87.266,0.6629,0.771,2.083
2.47,0,0,0,0,0,0,2.47,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47,28.1,32.289,-43.633,0.6708,0.771,-1.042
2.48,0,0,0,0,0,0,2.48,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48,28.414,31.416,-43.633,0.6783,0.75,-1.042
2.49,0,0,0,0,0,0,2.49,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.49,28.728,31.416,43.633,0.6858,0.75,1.042
2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,29.042,32.289,0,0.6933,0.771,2.78E-13
2.51,0,0,0,0,0,0,2.51,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51,29.374,31.416,-130.9,0.7012,0.75,-3.125
2.52,0,0,0,0,0,0,2.52,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52,29.671,29.671,-218.166,0.7083,0.708,-5.208
2.53,0,0,0,0,0,0,2.53,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.53,29.967,27.053,-610.865,0.7154,0.646,-14.583
2.54,0,0,0,0,0,0,2.54,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54,30.212,17.453,-1352.63,0.7212,0.417,-32.292
2.55,0,0,0,0,0,0,2.55,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,30.316,0,-1439.896,0.7237,0,-34.375
2.56,0,0,0,0,0,0,2.56,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56,30.212,-11.345,-567.232,0.7212,-0.271,-13.542
2.57,0,0,0,0,0,0,2.57,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,30.089,-11.345,3.73E-12,0.7183,-0.271,5.77E-13
2.58,0,0,0,0,0,0,2.58,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,29.985,-11.345,-8.88E-12,0.7158,-0.271,-2.78E-13
2.59,0,0,0,0,0,0,2.59,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.59,29.863,-11.345,43.633,0.7129,-0.271,1.042
2.6,0,0,0,0,0,0,2.6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,29.758,-10.472,43.633,0.7104,-0.25,1.042
2.61,0,0,0,0,0,0,2.61,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61,29.653,-10.472,43.633,0.7079,-0.25,1.042
2.62,0,0,0,0,0,0,2.62,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62,29.548,-9.599,43.633,0.7054,-0.229,1.042
2.63,0,0,0,0,0,0,2.63,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.63,29.461,-9.599,0,0.7033,-0.229,2.78E-13
2.64,0,0,0,0,0,0,2.64,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.64,29.356,-9.599,43.633,0.7008,-0.229,1.042
2.65,0,0,0,0,0,0,2.65,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65,29.269,-8.727,43.633,0.6987,-0.208,1.042
2.66,0,0,0,0,0,0,2.66,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66,29.182,-8.727,-8.88E-12,0.6967,-0.208,0
2.67,0,0,0,0,0,0,2.67,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,29.095,-8.727,0,0.6946,-0.208,-2.78E-13
2.68,0,0,0,0,0,0,2.68,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.68,29.007,-8.727,43.633,0.6925,-0.208,1.042
2.69,0,0,0,0,0,0,2.69,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69,28.92,-7.854,,0.6904,-0.188,
2.7,0,0,0,0,0,0,2.7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.71,0,0,0,0,0,0,2.71,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.72,0,0,0,0,0,0,2.72,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.73,0,0,0,0,0,0,2.73,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.74,0,0,0,0,0,0,2.74,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.75,0,0,0,0,0,0,2.75,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.76,0,0,0,0,0,0,2.76,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.77,0,0,0,0,0,0,2.77,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.78,0,0,0,0,0,0,2.78,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.79,0,0,0,0,0,0,2.79,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.8,0,0,0,0,0,0,2.8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.81,0,0,0,0,0,0,2.81,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.82,0,0,0,0,0,0,2.82,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.83,0,0,0,0,0,0,2.83,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.84,0,0,0,0,0,0,2.84,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.85,0,0,0,0,0,0,2.85,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.86,0,0,0,0,0,0,2.86,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.87,0,0,0,0,0,0,2.87,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.88,0,0,0,0,0,0,2.88,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.89,0,0,0,0,0,0,2.89,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.9,0,0,0,0,0,0,2.9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.91,0,0,0,0,0,0,2.91,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.92,0,0,0,0,0,0,2.92,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.93,0,0,0,0,0,0,2.93,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.94,0,0,0,0,0,0,2.94,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.95,0,0,0,0,0,0,2.95,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.96,0,0,0,0,0,0,2.96,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.97,0,0,0,0,0,0,2.97,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.98,0,0,0,0,0,0,2.98,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.99,0,0,0,0,0,0,2.99,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.01,0,0,0,0,0,0,3.01,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.02,0,0,0,0,0,0,3.02,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.03,0,0,0,0,0,0,3.03,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.04,0,0,0,0,0,0,3.04,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.05,0,0,0,0,0,0,3.05,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
